                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 0.9117,                0.79892,                 1.2504,                0.65593,                0.57706,                0.61784,                0.42992,                 1.3887,                 1.2714,                 1.6851,             0.00048822,             0.00048822,             0.00048822
                    135,                0.91904,                0.82316,                 1.2735,                0.70408,                 0.5665,                0.61491,                0.43771,                 1.3762,                 1.2223,                 1.6593,             0.00048114,             0.00048114,             0.00048114
                    136,                0.89607,                0.78858,                 1.2498,                0.71549,                0.55808,                0.60993,                0.42346,                 1.4137,                 1.2643,                 1.6935,             0.00047407,             0.00047407,             0.00047407
                    137,                0.93768,                0.81643,                 1.2721,                0.65409,                  0.588,                0.62411,                0.43904,                  1.405,                   1.23,                 1.7017,               0.000467,               0.000467,               0.000467
                    138,                0.90284,                0.81003,                 1.2536,                0.66185,                0.58347,                0.61452,                0.44297,                 1.3957,                 1.2502,                 1.6844,             0.00045992,             0.00045992,             0.00045992
                    139,                0.88571,                0.78418,                 1.2498,                0.68751,                0.58574,                0.62019,                0.42561,                 1.4104,                 1.2183,                 1.6914,             0.00045285,             0.00045285,             0.00045285
                    140,                0.89383,                0.77929,                 1.2506,                0.68333,                0.57798,                0.62478,                0.43921,                 1.3944,                 1.1787,                 1.6766,             0.00044578,             0.00044578,             0.00044578
                    141,                0.90081,                0.78836,                 1.2462,                0.70954,                0.56618,                0.62399,                0.44487,                 1.3558,                 1.1667,                 1.6433,              0.0004387,              0.0004387,              0.0004387
                    142,                 0.8791,                0.75448,                 1.2361,                 0.6791,                0.55952,                0.61833,                0.43926,                  1.375,                  1.216,                 1.6641,             0.00043163,             0.00043163,             0.00043163
                    143,                0.87224,                0.75304,                  1.232,                0.66298,                0.56979,                0.61117,                0.43391,                 1.3844,                 1.2034,                 1.6817,             0.00042456,             0.00042456,             0.00042456
                    144,                 0.8679,                0.75472,                 1.2276,                 0.6733,                0.56057,                0.61034,                0.43307,                 1.3974,                 1.2449,                 1.7037,             0.00041748,             0.00041748,             0.00041748
                    145,                0.86339,                0.75068,                 1.2243,                 0.6535,                0.58061,                0.62335,                0.43862,                 1.4091,                 1.2217,                 1.6975,             0.00041041,             0.00041041,             0.00041041
                    146,                0.88059,                0.76983,                 1.2402,                0.64477,                0.58795,                0.61776,                0.43902,                  1.408,                 1.2124,                 1.6977,             0.00040334,             0.00040334,             0.00040334
                    147,                0.86302,                0.75349,                 1.2317,                0.68383,                0.57479,                0.62808,                0.43595,                 1.4078,                 1.1912,                 1.6992,             0.00039626,             0.00039626,             0.00039626
